cod_ibge,nome_municipio,uf,bbox_west,bbox_south,bbox_east,bbox_north,centroid_lat,centroid_lon,geometria_wkt
1100015,Alta Floresta D'oeste,RO,-62.894078925999985,-13.118941888000005,-61.886511015999986,-11.827457035000005,-12.470087453992607,-62.27465050164509,"MULTIPOLYGON (((-62.194647 -11.827457, -62.189455 -11.827946, -62.178065 -11.841831, -62.17548 -11.850208, -62.173318 -11.85222, -62.182619 -11.867261, -62.170037 -11.871106, -62.163453 -11.871918, -62.157594 -11.870817, -62.149202 -11.86003, -62.1407 -11.852658, -62.134119 -11.851179, -62.131903 -11.847339, -62.126432 -11.844618, -62.124093 -11.846872, -62.121287 -11.845705, -62.120037 -11.842928, -62.110678 -11.842422, -62.102453 -11.845317, -62.094122 -11.839319, -62.092319 -11.839504, -62.087012 -11.870792, -62.084045 -11.876521, -62.072102 -11.877004, -62.064379 -11.87001, -62.058608 -11.867047, -62.045676 -11.868359, -62.035476 -11.864022, -62.031986 -11.864863, -62.029732 -11.863808, -62.028708 -11.860486, -62.019786 -11.857808, -62.01554 -11.858589, -62.007226 -11.868112, -62.00421 -11.869192, -62.00054 -11.867494, -61.991398 -11.870047, -61.978178 -11.864465, -61.974705 -11.868164, -61.971953 -11.867936, -61.966841 -11.863607, -61.961813 -11.86908, -61.952538 -11.864276, -61.932896 -11.862705, -61.92959 -11.866384, -61.921092 -11.866869, -61.923369 -11.877301, -61.91901 -11.890674, -61.900483 -11.89204, -61.899366 -11.89685, -61.894844 -11.900568, -61.895174 -11.904635, -61.886511 -11.90883, -61.888435 -11.965711, -61.890232 -11.964794, -61.9019 -11.965553, -61.908091 -11.970318, -61.909125 -11.972653, -61.914121 -11.974477, -61.913816 -11.976341, -61.914985 -11.97673, -61.924266 -11.972385, -61.926854 -11.974741, -61.927489 -11.972054, -61.932938 -11.975147, -61.935188 -11.982665, -61.931903 -11.984529, -61.930001 -11.984117, -61.929862 -11.985659, -61.92959 -12.087881, -61.968267 -12.087347, -61.968362 -12.13407, -62.008064 -12.133785, -62.007843 -12.269131, -62.000591 -12.269287, -62.000601 -12.792129, -62.010962 -12.804742, -62.019262 -12.820857, -62.025179 -12.848277, -62.023788 -12.872219, -62.027735 -12.889235, -62.031753 -12.897813, -62.040572 -12.907759, -62.071332 -12.907121, -62.092263 -12.914516, -62.091732 -12.923575, -62.093652 -12.926482, -62.096155 -12.926028, -62.098598 -12.928049, -62.104122 -12.947945, -62.109626 -12.954118, -62.11357 -12.953487, -62.116543 -12.959498, -62.121114 -12.96111, -62.123567 -12.965468, -62.125406 -12.965833, -62.127067 -12.963292, -62.130482 -12.962612, -62.134065 -12.966147, -62.137956 -12.966377, -62.141849 -12.970663, -62.145098 -12.969874, -62.147539 -12.974366, -62.150323 -12.974574, -62.151237 -12.977698, -62.160598 -12.980247, -62.162566 -12.984011, -62.161042 -12.990365, -62.165261 -12.999505, -62.165484 -13.004326, -62.171815 -13.007246, -62.172071 -13.012765, -62.17638 -13.017842, -62.179906 -13.020482, -62.183237 -13.01994, -62.185963 -13.024008, -62.189991 -13.025309, -62.193761 -13.028567, -62.197712 -13.027872, -62.199546 -13.029191, -62.205561 -13.029201, -62.206902 -13.027404, -62.210873 -13.031156, -62.212263 -13.030782, -62.216518 -13.039803, -62.225483 -13.043944, -62.23104 -13.043724, -62.238044 -13.045466, -62.241571 -13.048086, -62.242327 -13.054939, -62.246733 -13.056538, -62.249348 -13.060494, -62.249459 -13.06358, -62.245517 -13.065962, -62.251845 -13.078398, -62.254982 -13.08033, -62.261988 -13.079858, -62.264491 -13.080773, -62.266096 -13.083777, -62.271794 -13.083919, -62.281039 -13.087843, -62.287982 -13.087443, -62.292513 -13.08472, -62.296016 -13.077983, -62.298741 -13.084727, -62.296216 -13.091353, -62.298904 -13.095584, -62.305567 -13.093957, -62.309131 -13.09653, -62.310604 -13.106253, -62.316988 -13.109487, -62.320628 -13.101992, -62.31985 -13.080349, -62.326154 -13.076583, -62.331046 -13.077456, -62.332686 -13.080403, -62.336433 -13.07964, -62.337962 -13.074693, -62.34177 -13.069737, -62.342181 -13.063606, -62.34574 -13.057521, -62.353623 -13.058209, -62.355185 -13.061077, -62.35616 -13.070208, -62.353378 -13.078791, -62.356656 -13.083479, -62.363098 -13.085429, -62.365457 -13.082389, -62.36382 -13.077375, -62.368602 -13.080714, -62.369409 -13.089533, -62.371404 -13.092575, -62.383348 -13.104099, -62.387936 -13.106834, -62.403207 -13.104937, -62.41052 -13.107305, -62.414317 -13.116896, -62.417711 -13.118942, -62.434457 -13.101965, -62.43596 -13.09847, -62.433405 -13.085813, -62.436989 -13.080569, -62.442909 -13.079911, -62.451878 -13.087776, -62.457458 -13.086672, -62.459102 -13.081107, -62.457741 -13.076925, -62.452411 -13.070241, -62.454014 -13.064791, -62.45724 -13.06389, -62.460405 -13.065523, -62.465548 -13.077198, -62.468046 -13.079025, -62.472045 -13.078886, -62.473715 -13.073031, -62.472128 -13.066299, -62.473575 -13.060353, -62.475877 -13.057493, -62.478937 -13.057449, -62.48263 -13.058859, -62.483516 -13.062151, -62.481768 -13.071893, -62.483047 -13.076122, -62.50263 -13.083163, -62.513769 -13.075819, -62.523818 -13.065503, -62.534965 -13.073283, -62.541244 -13.075547, -62.54716 -13.073994, -62.55804 -13.065619, -62.589267 -13.051251, -62.600431 -13.048676, -62.612573 -13.041295, -62.615346 -13.032902, -62.614133 -13.026239, -62.600629 -13.018833, -62.599993 -13.015661, -62.602631 -13.012736, -62.606824 -13.011034, -62.610352 -13.011436, -62.62152 -13.017709, -62.629236 -13.016255, -62.633024 -13.010637, -62.629178 -12.995812, -62.631463 -12.990216, -62.635152 -12.988572, -62.638907 -12.989157, -62.64649 -12.993149, -62.650686 -12.991856, -62.652184 -12.989335, -62.651411 -12.984011, -62.64527 -12.974595, -62.645463 -12.967718, -62.650823 -12.965581, -62.658904 -12.967769, -62.660688 -12.969472, -62.664545 -12.980663, -62.667209 -12.984601, -62.67491 -12.990951, -62.682469 -12.992911, -62.694378 -12.992232, -62.698577 -13.002816, -62.706933 -12.999891, -62.713213 -13.004326, -62.725159 -13.001255, -62.727322 -13.003223, -62.728935 -13.008662, -62.72702 -13.0148, -62.729158 -13.020767, -62.734021 -13.021867, -62.738575 -13.014452, -62.744216 -13.00886, -62.74385 -13.00032, -62.746908 -12.99891, -62.752211 -13.002046, -62.756409 -13.017191, -62.759712 -13.018252, -62.76769 -13.012523, -62.77316 -13.010157, -62.779097 -13.009574, -62.794351 -12.995218, -62.797573 -12.983849, -62.80687 -12.968103, -62.808902 -12.962137, -62.807606 -12.954937, -62.803301 -12.94508, -62.805964 -12.940626, -62.822991 -12.933769, -62.832098 -12.937822, -62.83891 -12.94734, -62.845847 -12.948718, -62.849852 -12.944381, -62.850264 -12.940933, -62.843488 -12.932155, -62.843126 -12.927121, -62.845549 -12.923169, -62.855489 -12.91822, -62.860904 -12.912897, -62.87021 -12.910618, -62.872831 -12.906322, -62.875823 -12.895487, -62.880543 -12.887209, -62.888407 -12.882267, -62.893156 -12.877119, -62.894079 -12.873002, -62.891826 -12.864331, -62.892156 -12.858841, -62.881183 -12.863168, -62.877968 -12.866861, -62.877629 -12.872649, -62.872015 -12.878372, -62.865824 -12.879252, -62.861523 -12.876247, -62.86105 -12.872267, -62.858718 -12.870457, -62.851104 -12.86995, -62.846021 -12.867231, -62.842627 -12.863544, -62.817685 -12.868095, -62.79771 -12.86468, -62.80113 -12.86099, -62.794995 -12.859547, -62.788441 -12.861348, -62.788517 -12.877472, -62.78654 -12.875266, -62.779766 -12.877405, -62.777765 -12.875797, -62.773902 -12.882071, -62.767381 -12.88387, -62.766517 -12.878156, -62.757986 -12.877518, -62.762185 -12.876064, -62.759519 -12.87336, -62.752044 -12.873151, -62.754156 -12.885882, -62.74921 -12.886751, -62.750134 -12.883091, -62.745572 -12.88129, -62.74099 -12.882077, -62.744739 -12.882543, -62.734356 -12.891688, -62.73796 -12.89488, -62.736213 -12.899713, -62.737295 -12.905358, -62.741324 -12.911702, -62.737904 -12.915894, -62.734272 -12.913805, -62.728877 -12.92589, -62.730429 -12.927306, -62.724521 -12.927886, -62.723101 -12.924748, -62.716574 -12.922145, -62.712012 -12.923521, -62.703438 -12.920879, -62.697658 -12.90688, -62.694077 -12.902284, -62.683297 -12.905688, -62.677847 -12.904284, -62.673577 -12.905864, -62.665263 -12.906181, -62.652629 -12.902087, -62.649234 -12.899398, -62.648409 -12.888295, -62.644911 -12.882333, -62.622824 -12.871895, -62.617707 -12.86682, -62.613213 -12.855922, -62.594933 -12.838127, -62.593935 -12.831859, -62.590988 -12.826854, -62.578483 -12.812788, -62.578069 -12.809876, -62.565404 -12.809254, -62.560266 -12.810457, -62.553849 -12.802511, -62.548824 -12.801061, -62.547626 -12.796724, -62.534178 -12.806445, -62.521935 -12.809593, -62.519296 -12.802142, -62.519626 -12.791428, -62.517404 -12.786754, -62.51777 -12.782876, -62.510006 -12.773538, -62.499517 -12.754478, -62.488821 -12.750084, -62.478938 -12.74935, -62.473102 -12.747066, -62.468129 -12.750151, -62.464214 -12.748252, -62.461594 -12.742381, -62.458372 -12.739977, -62.454706 -12.733833, -62.452261 -12.727478, -62.428486 -12.711442, -62.424266 -12.707271, -62.420067 -12.699246, -62.416738 -12.685816, -62.409653 -12.680147, -62.408238 -12.672206, -62.401793 -12.661342, -62.390184 -12.659566, -62.387026 -12.653279, -62.385983 -12.646384, -62.3781 -12.639309, -62.374625 -12.633407, -62.367768 -12.621123, -62.366211 -12.612361, -62.361738 -12.600045, -62.351069 -12.592227, -62.346151 -12.582585, -62.337295 -12.577236, -62.326627 -12.573633, -62.312737 -12.557532, -62.298735 -12.54812, -62.292737 -12.54141, -62.289489 -12.535212, -62.280203 -12.529819, -62.269372 -12.514147, -62.267682 -12.507634, -62.268317 -12.501606, -62.270101 -12.50011, -62.270596 -12.488543, -62.268404 -12.481007, -62.272042 -12.480521, -62.275093 -12.473221, -62.271929 -12.468929, -62.267429 -12.456537, -62.258821 -12.450913, -62.262122 -12.436109, -62.258903 -12.433251, -62.262343 -12.431741, -62.264235 -12.427332, -62.261205 -12.424639, -62.252094 -12.422541, -62.253263 -12.420213, -62.252293 -12.416384, -62.255184 -12.414397, -62.252758 -12.413037, -62.252038 -12.409772, -62.255736 -12.410349, -62.252788 -12.407054, -62.250928 -12.402033, -62.251869 -12.399793, -62.254899 -12.398125, -62.255209 -12.39019, -62.258319 -12.387867, -62.29143 -12.318826, -62.300484 -12.316368, -62.306728 -12.320989, -62.312569 -12.322092, -62.316907 -12.321139, -62.338678 -12.330087, -62.343294 -12.329445, -62.355319 -12.332144, -62.363623 -12.338706, -62.368815 -12.339693, -62.37346 -12.337949, -62.380626 -12.342556, -62.394684 -12.34348, -62.40685 -12.332465, -62.412621 -12.33143, -62.416011 -12.328712, -62.417601 -12.32417, -62.438599 -12.316681, -62.444127 -12.310398, -62.460487 -12.304338, -62.46282 -12.301654, -62.468206 -12.29926, -62.475234 -12.300709, -62.477153 -12.30287, -62.485515 -12.302049, -62.485929 -12.29868, -62.489431 -12.296058, -62.494983 -12.295136, -62.49832 -12.297029, -62.500543 -12.294115, -62.505659 -12.293295, -62.509156 -12.287736, -62.514652 -12.285894, -62.517014 -12.283584, -62.535653 -12.284933, -62.541624 -12.279908, -62.55618 -12.27502, -62.560068 -12.269288, -62.563126 -12.268594, -62.567684 -12.272149, -62.576348 -12.267604, -62.577842 -12.263862, -62.582512 -12.259575, -62.582735 -12.252857, -62.590959 -12.251832, -62.592902 -12.24907, -62.597291 -12.250849, -62.598652 -12.249464, -62.601015 -12.252272, -62.60288 -12.251319, -62.604181 -12.254321, -62.608437 -12.256221, -62.609353 -12.253856, -62.611932 -12.254297, -62.611455 -12.255437, -62.612736 -12.255801, -62.616256 -12.255808, -62.619711 -12.252845, -62.620568 -12.254868, -62.626878 -12.252114, -62.6266 -12.249796, -62.632045 -12.246218, -62.633514 -12.243291, -62.641464 -12.239769, -62.642529 -12.23547, -62.638804 -12.231562, -62.64021 -12.230109, -62.63886 -12.227936, -62.640231 -12.227206, -62.637969 -12.226482, -62.639426 -12.223132, -62.635574 -12.220497, -62.634044 -12.220943, -62.632598 -12.217368, -62.634164 -12.216298, -62.632087 -12.215935, -62.628072 -12.21166, -62.627045 -12.212115, -62.625082 -12.209602, -62.626066 -12.208245, -62.622913 -12.208097, -62.621395 -12.205286, -62.620249 -12.206263, -62.62081 -12.208411, -62.617407 -12.207887, -62.615016 -12.204679, -62.617125 -12.204369, -62.613483 -12.199847, -62.612622 -12.194452, -62.611321 -12.19433, -62.611466 -12.195716, -62.608905 -12.194053, -62.609385 -12.190193, -62.606073 -12.185565, -62.607282 -12.182755, -62.605882 -12.179264, -62.606466 -12.177303, -62.607853 -12.177577, -62.609558 -12.170874, -62.604554 -12.166991, -62.607121 -12.165829, -62.604981 -12.164471, -62.605866 -12.16338, -62.604746 -12.162488, -62.607362 -12.161623, -62.606776 -12.160238, -62.604015 -12.160106, -62.607917 -12.159661, -62.603798 -12.157022, -62.602894 -12.150158, -62.605193 -12.149289, -62.606209 -12.146775, -62.603912 -12.145825, -62.604596 -12.143665, -62.607014 -12.144775, -62.608035 -12.143383, -62.606939 -12.138779, -62.609488 -12.138388, -62.608086 -12.135835, -62.610448 -12.132801, -62.609144 -12.128877, -62.61182 -12.128872, -62.607639 -12.126066, -62.610952 -12.125043, -62.614953 -12.119769, -62.614245 -12.117146, -62.611122 -12.116338, -62.608352 -12.112244, -62.605839 -12.113031, -62.605663 -12.110456, -62.608841 -12.109672, -62.60794 -12.105688, -62.611542 -12.103297, -62.609688 -12.103283, -62.611225 -12.100451, -62.609522 -12.100646, -62.610867 -12.096988, -62.608813 -12.094787, -62.611535 -12.09402, -62.613358 -12.086191, -62.610914 -12.086213, -62.611387 -12.083273, -62.609775 -12.084734, -62.608221 -12.082081, -62.603119 -12.080282, -62.604494 -12.078734, -62.602831 -12.075614, -62.601128 -12.079334, -62.599141 -12.077808, -62.599049 -12.074272, -62.596553 -12.072296, -62.596013 -12.073972, -62.593561 -12.074266, -62.589149 -12.069434, -62.589072 -12.071111, -62.587467 -12.070961, -62.587681 -12.069625, -62.583542 -12.069745, -62.584316 -12.071982, -62.583053 -12.072852, -62.580211 -12.068866, -62.577858 -12.070186, -62.576139 -12.069231, -62.577476 -12.067566, -62.575377 -12.065073, -62.57433 -12.064646, -62.574474 -12.066715, -62.573437 -12.066638, -62.572109 -12.064039, -62.567267 -12.062357, -62.566148 -12.059309, -62.562853 -12.06027, -62.561666 -12.057021, -62.559503 -12.057466, -62.559229 -12.056043, -62.554824 -12.055477, -62.555848 -12.05403, -62.553255 -12.053771, -62.553186 -12.050953, -62.552034 -12.052554, -62.55196 -12.051239, -62.545171 -12.048006, -62.546765 -12.045623, -62.546513 -12.040745, -62.548193 -12.038454, -62.545867 -12.038908, -62.54554 -12.034603, -62.544282 -12.033059, -62.543398 -12.034155, -62.540457 -12.031797, -62.539459 -12.032839, -62.537695 -12.031857, -62.538445 -12.029416, -62.536813 -12.029622, -62.536161 -12.027598, -62.531253 -12.027187, -62.530111 -12.028535, -62.5289 -12.026344, -62.526358 -12.026534, -62.526582 -12.025253, -62.523192 -12.024186, -62.523819 -12.022673, -62.522667 -12.021783, -62.521576 -12.022609, -62.521054 -12.020916, -62.520388 -12.022169, -62.519739 -12.020324, -62.520741 -12.01972, -62.51926 -12.017737, -62.515074 -12.016746, -62.516409 -12.015313, -62.514336 -12.013914, -62.513702 -12.010648, -62.515467 -12.010174, -62.513033 -12.009624, -62.514358 -12.008132, -62.513638 -12.006892, -62.511892 -12.008457, -62.510554 -12.007513, -62.510108 -12.008755, -62.506151 -12.008312, -62.504244 -12.0061, -62.501393 -12.006429, -62.50123 -12.009009, -62.496815 -12.008423, -62.49399 -12.006753, -62.495352 -12.005389, -62.487753 -12.003386, -62.488779 -12.002203, -62.486285 -12.00106, -62.483571 -11.996177, -62.483073 -11.99726, -62.479341 -11.996658, -62.478921 -11.99086, -62.48202 -11.988046, -62.478658 -11.987267, -62.477876 -11.982851, -62.476665 -11.983582, -62.473788 -11.981974, -62.470035 -11.982995, -62.468714 -11.980895, -62.470357 -11.979763, -62.467576 -11.978317, -62.466514 -11.980717, -62.467134 -11.976962, -62.465051 -11.97307, -62.464349 -11.974587, -62.462462 -11.972214, -62.460485 -11.972299, -62.460879 -11.970836, -62.457769 -11.970011, -62.457668 -11.968327, -62.455237 -11.970259, -62.454999 -11.967994, -62.453097 -11.96851, -62.453068 -11.96661, -62.448182 -11.961018, -62.445206 -11.961313, -62.444676 -11.959092, -62.441259 -11.958771, -62.43843 -11.952805, -62.439368 -11.948515, -62.435344 -11.940472, -62.431119 -11.940508, -62.431178 -11.938277, -62.427264 -11.937052, -62.428318 -11.9337, -62.423372 -11.933892, -62.42323 -11.931684, -62.420793 -11.932749, -62.413623 -11.926077, -62.413394 -11.927587, -62.41176 -11.927852, -62.408817 -11.926298, -62.408623 -11.92414, -62.406154 -11.923882, -62.407536 -11.92137, -62.405761 -11.919561, -62.407288 -11.915443, -62.404071 -11.915995, -62.403989 -11.913904, -62.402479 -11.914072, -62.399342 -11.910314, -62.396349 -11.911522, -62.393958 -11.908755, -62.389013 -11.908336, -62.38623 -11.905688, -62.384706 -11.906252, -62.386011 -11.907761, -62.382904 -11.907289, -62.379788 -11.904849, -62.374958 -11.906047, -62.376766 -11.906719, -62.374542 -11.908968, -62.374151 -11.907601, -62.368008 -11.907989, -62.36746 -11.905693, -62.364512 -11.905342, -62.364428 -11.906509, -62.361652 -11.907072, -62.358176 -11.903889, -62.350398 -11.904834, -62.350539 -11.903398, -62.345985 -11.900425, -62.347042 -11.899024, -62.342041 -11.897989, -62.341259 -11.900277, -62.337977 -11.898413, -62.337228 -11.895496, -62.330431 -11.896028, -62.325455 -11.901822, -62.32393 -11.901151, -62.323375 -11.904049, -62.31879 -11.900934, -62.319569 -11.902979, -62.31804 -11.902262, -62.315845 -11.904646, -62.3159 -11.901331, -62.314036 -11.900759, -62.312544 -11.903593, -62.312122 -11.901549, -62.30723 -11.898307, -62.307061 -11.900676, -62.304829 -11.900784, -62.301512 -11.896864, -62.301173 -11.895135, -62.302898 -11.894509, -62.296952 -11.892527, -62.290673 -11.895, -62.292148 -11.895791, -62.291596 -11.899328, -62.28618 -11.900935, -62.282095 -11.898911, -62.282757 -11.90046, -62.280341 -11.900684, -62.281122 -11.903089, -62.278484 -11.904248, -62.273705 -11.901978, -62.273616 -11.903621, -62.270621 -11.902641, -62.271628 -11.904358, -62.26893 -11.904148, -62.267651 -11.906093, -62.262623 -11.902029, -62.262265 -11.903259, -62.258238 -11.90101, -62.257817 -11.903387, -62.249064 -11.90039, -62.241511 -11.90327, -62.243901 -11.905735, -62.241341 -11.90828, -62.236011 -11.910342, -62.232486 -11.908776, -62.206701 -11.831993, -62.202484 -11.831281, -62.199286 -11.827878, -62.194647 -11.827457)))"
1100023,Ariquemes,RO,-63.61801345199999,-10.288282300000008,-62.422616686,-9.669160074999995,-9.95189780338364,-62.95718243164299,"MULTIPOLYGON (((-62.536478 -9.732215, -62.527652 -9.736693, -62.519672 -9.743403, -62.513648 -9.751197, -62.507779 -9.755354, -62.507724 -9.761424, -62.500923 -9.764259, -62.495593 -9.77206, -62.489479 -9.77204, -62.483635 -9.774211, -62.469495 -9.776276, -62.466172 -9.778344, -62.463054 -9.778006, -62.459529 -9.774452, -62.456003 -9.773956, -62.449317 -9.780229, -62.441225 -9.778989, -62.435814 -9.780521, -62.428044 -9.789612, -62.425334 -9.800654, -62.422617 -9.804616, -62.427001 -9.806664, -62.428783 -9.810316, -62.437 -9.814662, -62.438671 -9.81879, -62.441724 -9.818007, -62.445558 -9.819534, -62.450592 -9.828875, -62.449256 -9.832624, -62.450752 -9.836202, -62.449086 -9.838749, -62.452032 -9.844486, -62.453031 -9.856791, -62.455277 -9.862535, -62.452752 -9.866526, -62.452225 -9.886089, -62.449729 -9.893271, -62.453474 -9.89854, -62.453369 -9.906156, -62.459587 -9.91095, -62.463331 -9.915845, -62.461616 -9.924551, -62.463084 -9.930515, -62.468364 -9.938177, -62.48866 -9.955934, -62.498479 -9.959669, -62.504229 -9.964973, -62.504342 -9.974582, -62.507507 -9.986759, -62.509785 -9.988763, -62.509476 -9.995348, -62.521068 -10.007347, -62.524257 -10.012778, -62.525534 -10.01586, -62.525119 -10.023412, -62.527621 -10.028296, -62.527227 -10.031018, -62.528864 -10.030446, -62.53037 -10.032227, -62.52959 -10.03606, -62.533003 -10.042244, -62.534227 -10.052162, -62.536175 -10.052964, -62.537918 -10.05197, -62.541062 -10.053856, -62.545004 -10.050116, -62.55653 -10.054949, -62.56 -10.053973, -62.565201 -10.064309, -62.572532 -10.067836, -62.576249 -10.079289, -62.573035 -10.084051, -62.572673 -10.087836, -62.576257 -10.090838, -62.57684 -10.093194, -62.574452 -10.096434, -62.569116 -10.097534, -62.568037 -10.099192, -62.574122 -10.10324, -62.58394 -10.105677, -62.58639 -10.108764, -62.585038 -10.114143, -62.580139 -10.119349, -62.580032 -10.12933, -62.584948 -10.135303, -62.590704 -10.152144, -62.593251 -10.164336, -62.593059 -10.183691, -62.598869 -10.191974, -62.602733 -10.194747, -62.611044 -10.197843, -62.617527 -10.195244, -62.669981 -10.288282, -62.699009 -10.266569, -62.701259 -10.269274, -62.702261 -10.267548, -62.704618 -10.267556, -62.704231 -10.263882, -62.726446 -10.246731, -62.728586 -10.245984, -62.7394 -10.248084, -62.742785 -10.24396, -62.746788 -10.234205, -62.768869 -10.220722, -62.76815 -10.217549, -62.779119 -10.206805, -62.789477 -10.203997, -62.828563 -10.176418, -62.830787 -10.17456, -62.832502 -10.167445, -63.209265 -10.167011, -63.214312 -10.1622, -63.20582 -10.154251, -63.21348 -10.152709, -63.214091 -10.151397, -63.210596 -10.150797, -63.209819 -10.14788, -63.205478 -10.142732, -63.201704 -10.145693, -63.194499 -10.142006, -63.190315 -10.133199, -63.185255 -10.133668, -63.182815 -10.13892, -63.181176 -10.13975, -63.173343 -10.134958, -63.172371 -10.131594, -63.175317 -10.117839, -63.17084 -10.113814, -63.165181 -10.114784, -63.158509 -10.111867, -63.146316 -10.096291, -63.146294 -10.08532, -63.148205 -10.080782, -63.145216 -10.077922, -63.145817 -10.072721, -63.14128 -10.067991, -63.137895 -10.060813, -63.128404 -10.052079, -63.129789 -10.043443, -63.126626 -10.037902, -63.120533 -10.036166, -63.122549 -10.029039, -63.114579 -10.020097, -63.114052 -10.015001, -63.117354 -10.011878, -63.117561 -10.008027, -63.113106 -10.000415, -63.596973 -10.000382, -63.604876 -9.98806, -63.603619 -9.984171, -63.607732 -9.981643, -63.606213 -9.972505, -63.610458 -9.971403, -63.61237 -9.967566, -63.615542 -9.966244, -63.618013 -9.958767, -63.617981 -9.952087, -63.616173 -9.948657, -63.6179 -9.944103, -63.616038 -9.936028, -63.616935 -9.928948, -63.610658 -9.924598, -63.609731 -9.920707, -63.601509 -9.914791, -63.599925 -9.906155, -63.594306 -9.902774, -63.591257 -9.896396, -63.590652 -9.891693, -63.587897 -9.888262, -63.584512 -9.88753, -63.584146 -9.883793, -63.579148 -9.876624, -63.581263 -9.869683, -63.587675 -9.861268, -63.588931 -9.852052, -63.585423 -9.84468, -63.583151 -9.843719, -63.583476 -9.836896, -63.580538 -9.830058, -63.581483 -9.827747, -63.580264 -9.818117, -63.583206 -9.813868, -63.580036 -9.803339, -63.581233 -9.799012, -63.578731 -9.795762, -63.580623 -9.790865, -63.57401 -9.785417, -63.571923 -9.781111, -63.570159 -9.773659, -63.57176 -9.759923, -63.564959 -9.752616, -63.564207 -9.743571, -63.567171 -9.736764, -63.565664 -9.732244, -63.573568 -9.71596, -63.499059 -9.714986, -63.49908 -9.833392, -63.291994 -9.833108, -63.289841 -9.826239, -63.291479 -9.822575, -63.287036 -9.821102, -63.285952 -9.813466, -63.289505 -9.803875, -63.288375 -9.795147, -63.289539 -9.795016, -63.288477 -9.793625, -63.290009 -9.791976, -63.292703 -9.794777, -63.293897 -9.793693, -63.293314 -9.789818, -63.295675 -9.787143, -63.215431 -9.786852, -63.090129 -9.782367, -63.095868 -9.757687, -63.098179 -9.753897, -63.101593 -9.752559, -63.075979 -9.752179, -63.071151 -9.750644, -63.068645 -9.752005, -63.034096 -9.751813, -63.029224 -9.748749, -63.023848 -9.750473, -63.020588 -9.745946, -63.016089 -9.748475, -63.014143 -9.747348, -63.006258 -9.751468, -63.001593 -9.748819, -62.996316 -9.751925, -62.978314 -9.750695, -62.934644 -9.751783, -62.930315 -9.750519, -62.836899 -9.751064, -62.832199 -9.759768, -62.825563 -9.76365, -62.819117 -9.771164, -62.812197 -9.774317, -62.807143 -9.779393, -62.804535 -9.78596, -62.797873 -9.7922, -62.796316 -9.800459, -62.794506 -9.801722, -62.784841 -9.800699, -62.776975 -9.80462, -62.774428 -9.808056, -62.754505 -9.810656, -62.748173 -9.809633, -62.743186 -9.813033, -62.737087 -9.813874, -62.73467 -9.820056, -62.730731 -9.822758, -62.712735 -9.825649, -62.706394 -9.833475, -62.695087 -9.835623, -62.684782 -9.842531, -62.68031 -9.84766, -62.677089 -9.843404, -62.675062 -9.831166, -62.667646 -9.823136, -62.66079 -9.811268, -62.656533 -9.784112, -62.654616 -9.780877, -62.643196 -9.773355, -62.629839 -9.769129, -62.622194 -9.751403, -62.610146 -9.735995, -62.606899 -9.734867, -62.599173 -9.736529, -62.595449 -9.730251, -62.582972 -9.722626, -62.58525 -9.710877, -62.584504 -9.703434, -62.580724 -9.700763, -62.569724 -9.698637, -62.565337 -9.694675, -62.567254 -9.689125, -62.565924 -9.68626, -62.558175 -9.679419, -62.558725 -9.669897, -62.556566 -9.66916, -62.554756 -9.670769, -62.548894 -9.690411, -62.541086 -9.706968, -62.539699 -9.715404, -62.537506 -9.717821, -62.538036 -9.724267, -62.536478 -9.732215)))"
